"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010828","positive regulation of D-glucose transmembrane transport",30,-0.604479763930515,-2.01084038814994,0.000420705001873949,0.0179701033802034,0.0162433768844716,2567,"tags=53%, list=26%, signal=40%","104215/72993/170731/18753/18024/18759/11651/11652/20411/16337/109880/24014/17295/26416/18124/232430"
"GO:0060330","regulation of response to type II interferon",12,0.778041356637212,1.97833718953022,0.000424981038145482,0.0179701033802034,0.0162433768844716,1228,"tags=58%, list=12%, signal=51%","11846/15944/16145/434341/54396/547253/80285"
"GO:0060334","regulation of type II interferon-mediated signaling pathway",12,0.778041356637212,1.97833718953022,0.000424981038145482,0.0179701033802034,0.0162433768844716,1228,"tags=58%, list=12%, signal=51%","11846/15944/16145/434341/54396/547253/80285"
"GO:0002228","natural killer cell mediated immunity",53,0.514447636913856,1.83777862195951,0.000416808325873454,0.0179701033802034,0.0162433768844716,1170,"tags=34%, list=12%, signal=30%","215900/246256/21355/27007/71740/18477/54698/16783/20723/30925/14991/12122/16859/21354/69582/16160/77777/16173"
"GO:0141060","disruption of anatomical structure in another organism",47,0.542640278145028,1.87870307196737,0.000471122713833126,0.0197509137722349,0.0178530712610448,1374,"tags=40%, list=14%, signal=35%","11846/71898/14962/55932/14469/80385/16145/14190/15945/17329/16854/229898/17002/229900/54396/50908/50909/57266/15139"
"GO:0031640","killing of cells of another organism",44,0.550933915655296,1.86009875168665,0.000497205917572951,0.0204940758461792,0.0185248237489365,1374,"tags=43%, list=14%, signal=37%","11846/71898/14962/55932/14469/80385/16145/14190/15945/17329/16854/229898/17002/229900/54396/50908/50909/57266/15139"
"GO:0141061","disruption of cell in another organism",44,0.550933915655296,1.86009875168665,0.000497205917572951,0.0204940758461792,0.0185248237489365,1374,"tags=43%, list=14%, signal=37%","11846/71898/14962/55932/14469/80385/16145/14190/15945/17329/16854/229898/17002/229900/54396/50908/50909/57266/15139"
"GO:0043255","regulation of carbohydrate biosynthetic process",72,-0.458499228517688,-1.8104417766312,0.000531857886881597,0.0217396911262853,0.0196507492942569,1883,"tags=38%, list=19%, signal=31%","15251/56790/19219/11651/11652/20617/20411/244416/16337/320706/140858/56193/17886/228966/56458/18747/19082/108155/67800/18033/18106/11364/12491/230784/108099/21803/109689"
"GO:0001914","regulation of T cell mediated cytotoxicity",32,0.579397358290517,1.83722579041792,0.000536391528241392,0.0217438053390415,0.0196544681770573,1967,"tags=62%, list=20%, signal=50%","18439/21355/18950/16197/15042/14991/12010/15040/15039/12479/110557/16160/77777/56532/14972/15015/14964/19056/15018/110558"
"GO:0030036","actin cytoskeleton organization",436,-0.280136935593341,-1.39379913265122,0.000551502110570473,0.0221730971503948,0.0200425098336741,2241,"tags=31%, list=22%, signal=25%","16971/19241/18479/105855/26941/223881/13800/108686/16653/76499/54132/78757/192197/23921/29875/223254/11350/17929/13430/12345/211556/223701/17913/58194/68732/18759/12798/24136/56376/18016/19219/68178/12569/18003/14158/50884/234695/12775/21872/19084/230101/246177/109711/67399/56431/217325/229707/27360/63986/17880/219181/56699/20411/11826/76884/74392/71960/12043/76820/194401/216439/109880/20202/17868/72042/217692/76707/72754/109624/19261/56193/230661/20947/17260/260409/17886/12333/207278/77569/338367/326618/67384/28006/106952/216961/13631/66616/20807/75547/18826/17295/171580/29816/56320/277360/53311/22351/16504/227753/53860/13822/65970/20401/18484/70729/215789/22793/73910/241112/211401/98932/101497/237860/215114/99889/12568/14744/15185/28240/18709/640524/21803/225115/246710/23912/235574/269587/212285/110279/109689/76566/240505/50918"
"GO:0030031","cell projection assembly",352,-0.29524558769897,-1.44575232780034,0.000609364313554827,0.0243002598210278,0.0219652758980995,2359,"tags=32%, list=24%, signal=25%","13609/68121/232089/18536/56753/18708/68001/105855/70235/26941/16328/320299/108686/22330/67661/30938/108911/71276/101565/77505/11350/13430/382406/12389/12345/140810/68732/72722/18541/107589/218630/67425/76967/11651/14158/50884/210544/234695/12775/231050/22325/57438/225523/56699/11826/76884/54633/193385/15194/83431/73916/97064/214552/67841/73692/66264/67884/260409/68146/654470/67384/67161/16403/52906/230872/20807/219140/56320/12224/668310/227753/53860/330188/637079/57257/65970/20401/75216/226251/106633/20873/19335/19725/66994/77048/101100/70415/319565/67590/11977/232987/319845/22092/107934/28240/208727/214459/26382/234776/100048534/192786/233899/18483/56792/69926/13196/71972/67378/99167/228852/226970"
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway",21,0.698222864610435,2.03278327418949,0.00062962725682852,0.0249058201189023,0.0225126486057871,1362,"tags=57%, list=14%, signal=49%","23960/24110/246730/100038882/434341/56045/20847/114643/56417/213541/246727/56335"
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway",182,0.36065497013864,1.58873587751151,0.000681556981591813,0.0267442959576628,0.0241744674228608,1370,"tags=24%, list=14%, signal=21%","142980/18439/66824/14469/23960/54123/226691/246730/58185/327957/15944/16145/234311/170743/54445/69146/231655/226421/80861/81897/20128/16363/72935/71956/229898/69104/114643/71586/19106/67245/230073/19260/106759/384309/54396/72512/246727/19386/107607/67705/70796/52513/56174"
"GO:0098659","inorganic cation import across plasma membrane",49,-0.515917350198671,-1.89304664258967,0.000730769162007693,0.0277862227879669,0.0251162767064578,1051,"tags=31%, list=11%, signal=28%","66383/232341/12290/69806/20276/238276/83814/19058/18436/236794/28240/20496/16518/232975/331004"
"GO:0099587","inorganic ion import across plasma membrane",49,-0.515917350198671,-1.89304664258967,0.000730769162007693,0.0277862227879669,0.0251162767064578,1051,"tags=31%, list=11%, signal=28%","66383/232341/12290/69806/20276/238276/83814/19058/18436/236794/28240/20496/16518/232975/331004"
"GO:0032608","interferon-beta production",61,0.486911751559162,1.80116876571262,0.000725886001220125,0.0277862227879669,0.0251162767064578,1107,"tags=33%, list=11%, signal=29%","142980/66824/64685/23960/54123/246730/100038882/170743/81897/71956/114643/71609/71586/246728/230073/19260/106759/384309/72512/246727"
"GO:0032648","regulation of interferon-beta production",61,0.486911751559162,1.80116876571262,0.000725886001220125,0.0277862227879669,0.0251162767064578,1107,"tags=33%, list=11%, signal=29%","142980/66824/64685/23960/54123/246730/100038882/170743/81897/71956/114643/71609/71586/246728/230073/19260/106759/384309/72512/246727"
"GO:0002548","monocyte chemotaxis",30,0.581858208469868,1.78767534616588,0.000757224722442087,0.0285706712582957,0.0258253484285512,950,"tags=27%, list=9%, signal=24%","20296/20293/74748/20304/18787/15945/16854/11629"
"GO:0008277","regulation of G protein-coupled receptor signaling pathway",83,-0.436291426900179,-1.74606478720571,0.000820664845148264,0.0307279470645209,0.0277753340921212,1475,"tags=30%, list=15%, signal=26%","20617/21648/14772/207728/117148/320129/56193/17886/69035/101489/212111/17295/26431/14761/18578/105171/64214/67839/239217/18483/70461/26385/51801/109689/56318"
"GO:0019884","antigen processing and presentation of exogenous antigen",35,0.566906479430116,1.82432456250067,0.000844227224283654,0.0313707161750858,0.028356340260628,706,"tags=40%, list=7%, signal=37%","14129/19186/13040/73149/21355/19188/269799/474145/54445/21356/14991/12010/17476/12479"
"GO:0006112","energy reserve metabolic process",61,-0.466621904181802,-1.78164841266993,0.000866778411833325,0.0314772596125522,0.0284526460621428,1689,"tags=36%, list=17%, signal=30%","12833/15289/11651/11652/19309/20411/244416/16337/19047/329015/74178/67841/12421/228966/18627/66681/52639/74777/11364/12491/108099/16548"
"GO:0032609","type II interferon production",90,0.430828201890858,1.70472189488264,0.000872763977024894,0.0314772596125522,0.0284526460621428,1446,"tags=34%, list=14%, signal=30%","16161/142980/246779/66824/26362/27218/27007/100038882/15944/170743/54698/15900/30925/14991/16153/81897/16859/12479/209590/16160/77777/19260/16173/56532/16162/15461/11352/60533/74131/15977/66155"
"GO:0032649","regulation of type II interferon production",90,0.430828201890858,1.70472189488264,0.000872763977024894,0.0314772596125522,0.0284526460621428,1446,"tags=34%, list=14%, signal=30%","16161/142980/246779/66824/26362/27218/27007/100038882/15944/170743/54698/15900/30925/14991/16153/81897/16859/12479/209590/16160/77777/19260/16173/56532/16162/15461/11352/60533/74131/15977/66155"
"GO:0060271","cilium assembly",207,-0.337089213712738,-1.5679930836857,0.000868084505023007,0.0314772596125522,0.0284526460621428,2879,"tags=41%, list=29%, signal=30%","231672/215445/16776/66717/320244/14745/211535/74256/380654/243371/68259/64436/70314/229776/22284/72982/74117/232906/68121/232089/18536/68001/70235/16328/320299/108686/67661/71276/101565/77505/13430/382406/140810/18541/218630/76967/11651/210544/231050/57438/225523/54633/15194/73916/97064/214552/67841/73692/66264/67884/68146/654470/67161/52906/230872/668310/227753/53860/330188/637079/65970/75216/226251/106633/20873/19335/19725/66994/77048/101100/319565/67590/232987/319845/22092/107934/214459/234776/100048534/233899/69926/13196/71972/67378/99167"
"GO:0007033","vacuole organization",237,0.346727450419959,1.56533845610131,0.00088944042805126,0.0318445642305944,0.0287846568033185,2404,"tags=34%, list=24%, signal=27%","432555/60440/21822/240327/18439/620913/100039796/14824/15953/15944/27060/16145/20821/217893/226421/16783/225020/68953/66795/27419/15212/667214/13033/67028/94178/11920/433375/54170/68053/12751/170833/231855/19331/54396/72512/114128/192236/56312/15211/74370/76959/15932/76983/110006/72392/110147/75608/56438/20615/14466/14387/77573/11984/245944/26889/209131/66508/12752/21982/64143/19056/21968/432486/66700/214585/227298/100763/12176/225326/216742/66615/237782/214063/66725/73658/65114/66048/21425/235040/216805/100855"
"GO:0002708","positive regulation of lymphocyte mediated immunity",90,0.4300618589499,1.70168959201875,0.000921702626239256,0.0327605172587214,0.0296125969620118,1406,"tags=32%, list=14%, signal=28%","14129/18439/21355/27218/27007/58185/71890/22628/18950/54698/21939/16783/15042/30925/14991/12010/16193/15040/15039/12122/12479/110557/16160/77777/22030/16173/14972/15015/74131"
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib",14,0.733558819016729,1.94947998375518,0.000928964687666648,0.0327810920360065,0.0296311947326916,1967,"tags=93%, list=20%, signal=75%","21355/15042/14991/12010/15040/15039/110557/77777/14972/15015/14964/15018/110558"
"GO:0017004","cytochrome complex assembly",25,0.622532218877052,1.86881283369411,0.000939642442697299,0.0329210441530732,0.0297576990123385,1535,"tags=44%, list=15%, signal=37%","226139/52892/76178/69893/66379/66359/67705/231430/214489/13057/52469"
"GO:0002475","antigen processing and presentation via MHC class Ib",18,0.671152717263704,1.88709079151689,0.000984195418003197,0.0341181139684802,0.0308397437706397,1967,"tags=78%, list=20%, signal=63%","21355/15042/14991/12010/15040/15039/12479/110557/77777/14972/15015/14964/15018/110558"
"GO:0002709","regulation of T cell mediated immunity",77,0.451250323726213,1.74788399592617,0.000987721138333167,0.0341181139684802,0.0308397437706397,1417,"tags=35%, list=14%, signal=30%","11846/18439/21355/27218/58185/22628/18950/16197/15042/14991/12010/16193/15040/15039/12479/110557/15216/16160/77777/22030/16173/56532/14972/15015/60533/74131/15977"
"GO:0050765","negative regulation of phagocytosis",24,-0.600560102644804,-1.87384355679852,0.00103022925925356,0.0353375840324386,0.0319420363634597,1901,"tags=46%, list=19%, signal=37%","100038947/12798/15289/229521/19211/67841/19261/668101/320832/22038/21803"
"GO:0050729","positive regulation of inflammatory response",117,0.403815767064904,1.67464818382889,0.00105116469963573,0.035805297581342,0.0323648078572053,1170,"tags=26%, list=12%, signal=23%","20306/14129/142980/20304/18787/55932/14824/12774/66824/64685/13040/14469/70110/58203/15587/170743/69146/12362/16193/11541/81897/85305/12370/229898/71609/16835/13202/16534/56312/16173"
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib",13,0.72658919775878,1.88103811818253,0.00107493855729,0.036113517969229,0.0326434117037165,1967,"tags=92%, list=20%, signal=74%","21355/15042/14991/15040/15039/110557/77777/14972/15015/14964/15018/110558"
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway",13,0.72658919775878,1.88103811818253,0.00107493855729,0.036113517969229,0.0326434117037165,1967,"tags=92%, list=20%, signal=74%","21355/15042/14991/15040/15039/110557/77777/14972/15015/14964/15018/110558"
"GO:0002698","negative regulation of immune effector process",93,0.42096968306992,1.66987914273556,0.00112748885344789,0.0376213117425978,0.0340063233134443,1556,"tags=30%, list=16%, signal=26%","11846/74748/69550/14824/26362/21355/27218/71740/22628/22694/16197/20723/14190/22724/16153/16854/16859/21354/15368/15216/63953/235587/60533/15977/11433/110213/15170/213208"
"GO:0042269","regulation of natural killer cell mediated cytotoxicity",31,0.579297415657552,1.80987178470884,0.00114600730737579,0.0378032598863943,0.0341707882700773,1017,"tags=42%, list=10%, signal=38%","21355/27007/71740/54698/16783/20723/30925/14991/12122/16859/21354/16160/77777"
"GO:0070231","T cell apoptotic process",48,0.512553190860728,1.78276174135191,0.00115496048946467,0.0378032598863943,0.0341707882700773,694,"tags=27%, list=7%, signal=25%","18439/20304/20612/12018/18950/16197/14605/16184/30954/20723/16854/12370/12028"
"GO:0008643","carbohydrate transport",81,-0.42078123813159,-1.68118856613309,0.00115606299346772,0.0378032598863943,0.0341707882700773,1756,"tags=37%, list=18%, signal=31%","18759/17869/11651/72508/12388/11652/216190/20411/11826/76574/16337/109880/24014/20525/26569/64008/16176/53881/52906/432628/17295/74777/18751/26416/230784/18124/20661/232430/20527/11421"
"GO:0006958","complement activation, classical pathway",14,0.726305787035048,1.93020458237867,0.00120677874579628,0.0389424325534919,0.0352004991502351,1374,"tags=43%, list=14%, signal=37%","12268/12260/50908/50909/12262/15139"
"GO:0002230","positive regulation of defense response to virus by host",29,0.606309737644689,1.86106265912148,0.0012039755006566,0.0389424325534919,0.0352004991502351,1349,"tags=48%, list=13%, signal=42%","16161/20304/246779/66824/18854/209200/94088/209590/16160/230073/19260/72512/80285/70796"
"GO:0043031","negative regulation of macrophage activation",10,0.801184597129348,1.92223059190913,0.00125101850870612,0.0401061816026374,0.0362524248962517,981,"tags=60%, list=10%, signal=54%","14824/22259/13011/217166/17470/16835"
"GO:0032885","regulation of polysaccharide biosynthetic process",23,-0.622511887390588,-1.91204376993888,0.00130835685702182,0.0416720154785196,0.0376677996020225,1692,"tags=43%, list=17%, signal=36%","19219/11651/11652/20411/244416/16337/228966/18033/12491/21803"
"GO:0002819","regulation of adaptive immune response",165,0.360896578982753,1.57008611144496,0.00133084145256393,0.0421146924182327,0.0380679402254619,1417,"tags=24%, list=14%, signal=21%","11846/16161/14129/18439/246779/66824/21355/27218/54123/58185/71890/22628/18950/16197/21939/15042/22724/14991/12010/16193/15040/15039/12479/110557/209590/15216/16160/77777/230979/22030/63953/17319/16173/56532/14972/15015/235587/60533/74131/15977"
"GO:0034219","carbohydrate transmembrane transport",78,-0.427972872669978,-1.69717651881244,0.00137917570948147,0.043364467019273,0.039197625427368,1756,"tags=36%, list=18%, signal=30%","18759/17869/11651/72508/12388/11652/216190/20411/11826/16337/109880/24014/20525/26569/64008/16176/53881/52906/17295/74777/18751/26416/230784/18124/20661/232430/20527/11421"
"GO:0001916","positive regulation of T cell mediated cytotoxicity",26,0.597812529686743,1.81999043644898,0.00145429613276466,0.0454351753580298,0.041069361791517,2147,"tags=69%, list=21%, signal=55%","18439/21355/18950/15042/14991/12010/15040/15039/12479/110557/16160/77777/14972/15015/14964/15018/110558/53331"
"GO:0070227","lymphocyte apoptotic process",69,0.45494913578018,1.72168160328207,0.00154546545531791,0.0479778991033819,0.0433677581465625,1226,"tags=29%, list=12%, signal=26%","18439/20304/12369/20612/12018/18950/16197/14605/16184/30954/20723/16153/16854/12370/12028/57741/209488/17319/101540/56532"
"GO:0030048","actin filament-based movement",64,-0.453173230466865,-1.7484519494094,0.001600615086341,0.0487640807360409,0.0440783964934179,1944,"tags=41%, list=19%, signal=33%","16480/12389/223701/17913/24136/246177/100986/22290/71960/17886/77569/338367/109620/56320/227753/72821/68339/20266/83814/18578/319565/214459/333433/170762/319710/16518"
"GO:0002758","innate immune response-activating signaling pathway",264,0.322996207065873,1.47451606375774,0.0015990161255017,0.0487640807360409,0.0440783964934179,1403,"tags=22%, list=14%, signal=19%","142980/18439/66824/64685/22259/14469/23960/54123/27007/226691/70110/246730/58185/327957/15944/16145/234311/170743/54445/69146/231655/226421/80861/12362/27419/100340/81897/212937/20128/16363/72935/71956/229898/17002/73945/69104/217166/114643/13982/71586/67845/19106/67245/230073/19260/106759/384309/54396/72512/246727/19386/107607/67705/110006/70796/52513/56174/60533"
"GO:0070661","leukocyte proliferation",257,0.32148996537203,1.46574648324829,0.00158851355653289,0.0487640807360409,0.0440783964934179,1462,"tags=23%, list=15%, signal=20%","11846/93695/16161/20293/19171/18439/14962/20304/246779/66824/27218/12494/237256/18950/15944/27060/18032/17079/20971/16197/54698/21939/16184/22724/30925/27215/16193/16153/108723/81897/16854/12122/16859/12028/12479/14256/12977/11920/20440/11629/16160/67245/19260/106759/14609/230979/17319/16173/56532/233912/12151/21672/60533/74131/15977/14466/330817/71838"
