"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001906","cell killing","36/758","319/25730",0.112852664576803,3.83073754559516,8.86346352498743,6.26362243328367e-12,1.42482496970458e-09,1.15319725300506e-09,"Ccl2/P2rx7/Bid/Fgl2/Sell/Lamp1/Apol9b/Tusc2/Crtam/Ccr5/Il7r/Fcgr4/Gfus/Tap2/H2-M3/Arg1/Klrk1/Lgals3/Prdx1/Fcgr1/Nectin4/Lgals9/B2m/Plekhm2/H2-Q6/Slamf6/Cfb/H2-T22/H2-T23/Serpinb9/Cd1d1/Gbp3/Pnp/H2-T24/Ltf/Gbp2",36
"GO:0042832","defense response to protozoan","14/758","43/25730",0.325581395348837,11.0517273117752,11.4931116696631,1.16998795871448e-11,2.4919335504469e-09,2.01687293958804e-09,"Gbp10/Cd40/Arg1/Gbp8/Gbp6/Gbp4/Irf8/Il6/Iigp1/Gbp9/Gbp3/Tgtp2/Gbp2/Tgtp1",14
"GO:0002237","response to molecule of bacterial origin","44/758","465/25730",0.0946236559139785,3.21196130167106,8.38617156578877,1.19980053716304e-11,2.4919335504469e-09,2.01687293958804e-09,"Ccl2/P2rx7/Pycard/Selenow/Axl/Gbp10/Serpine1/Casp7/Nr1h3/Scimp/Ccr5/Fcgr4/Tap2/Ass1/H2-M3/Tspo/Klrk1/Cd180/Casp1/Gbp6/Edn1/Lgals9/B2m/Trim30c/Trim6/Cebpe/Blvra/Irf8/Zfp709/Cdk4/Tlr9/Il6/Naglu/Gbp3/Epsti1/Cd68/Il23r/Irgm1/Cmpk2/Ltf/Trim30a/Gbp2/Nos2/Trim30d",44
"GO:1903900","regulation of viral life cycle","22/758","124/25730",0.17741935483871,6.02242744063324,9.7672664717723,1.28468780235103e-11,2.55706401326286e-09,2.06958697282251e-09,"Axl/Trim28/Mx2/Ccl5/Shfl/Ifitm3/Ch25h/Trim30c/Trim6/Ifi207/Bst2/Larp1/Oas1g/Oas1a/Isg20/Znfx1/Isg15/Ltf/Rsad2/Trim30a/Oasl1/Trim30d",22
"GO:0060759","regulation of response to cytokine stimulus","26/758","179/25730",0.145251396648045,4.93049925561239,9.19368619498925,2.04149653887522e-11,3.90089158648277e-09,3.15722812096366e-09,"Pycard/Axl/Anxa4/Cd40/Csf1/Otud4/Arg1/Ccl5/Casp1/Sphk1/Edn1/Usp18/Mapk7/Trim6/Irf7/Ecm1/Oas1g/Naip5/Il6/Oas1a/Usp25/Irgm1/Isg15/Taf9/Zbp1/Stat2",26
"GO:0002832","negative regulation of response to biotic stimulus","24/758","157/25730",0.152866242038217,5.18898206813102,9.17248227786236,4.04088881554031e-11,7.30626946255477e-09,5.91340694687564e-09,"Fgl2/Grn/Slamf8/Tap2/Arg1/Nectin4/Ywhag/Lgals9/Usp18/Ifi207/Smpdl3b/Oas1g/Nmi/Htra1/Trim21/Serpinb9/Oas1a/Mcoln1/Dhx58/Irgm1/Isg15/Ltf/Trafd1/Stat2",24
"GO:0032496","response to lipopolysaccharide","42/758","446/25730",0.0941704035874439,3.1965758368139,8.15286279431417,4.12956406717561e-11,7.30626946255477e-09,5.91340694687564e-09,"Ccl2/P2rx7/Pycard/Selenow/Axl/Gbp10/Serpine1/Casp7/Nr1h3/Scimp/Ccr5/Fcgr4/Ass1/Tspo/Klrk1/Cd180/Casp1/Gbp6/Edn1/Lgals9/B2m/Trim30c/Trim6/Cebpe/Blvra/Irf8/Zfp709/Cdk4/Tlr9/Il6/Naglu/Gbp3/Epsti1/Cd68/Il23r/Irgm1/Cmpk2/Ltf/Trim30a/Gbp2/Nos2/Trim30d",42
"GO:0001562","response to protozoan","14/758","47/25730",0.297872340425532,10.1111547746028,10.8922818451569,4.57235247343307e-11,7.65281138663256e-09,6.19388434121865e-09,"Gbp10/Cd40/Arg1/Gbp8/Gbp6/Gbp4/Irf8/Il6/Iigp1/Gbp9/Gbp3/Tgtp2/Gbp2/Tgtp1",14
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","16/758","65/25730",0.246153846153846,8.35559163791354,10.3448226026264,4.6458348380227e-11,7.65281138663256e-09,6.19388434121865e-09,"Clec4a1/Erap1/Tap2/H2-M3/Get3/Clec4a3/Fcgr1/B2m/Tapbpl/Clec4a4/H2-Q6/H2-T22/H2-T23/Tapbp/H2-T24/Mpeg1",16
"GO:0050727","regulation of inflammatory response","41/758","430/25730",0.0953488372093023,3.23657728416273,8.1484924978371,4.80845363550119e-11,7.6566610055964e-09,6.1970000712968e-09,"Pycard/Ctss/Serpine1/Nr1h3/Grn/Ccl7/Slamf8/Kars1/Ccr5/1700017B05Rik/Gsdmd/Tlr3/Fanca/Psmb4/Tlr7/Ccl5/Casp1/Cd200r4/Fcgr1/Sphk1/Hyal2/Lgals9/Usp18/Duoxa2/Drosha/Arel1/Ifi207/Smpdl3b/Nmi/Adora2b/Ifi35/Tlr9/Il6/Gbp3/Casp8/Irgm1/Esr1/Il2ra/Gbp2/Zbp1/Cst7",41
