"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072593","reactive oxygen species metabolic process","26/801","256/25730",0.1015625,3.26242587390762,6.52110288211658,1.41007880717117e-07,0.000409991457906841,0.000339216092105699,"Tgfb1/Fancc/Ogt/Met/Clec7a/Bcr/Sh3pxd2a/Eif5a/Acox1/Atp7a/Sesn2/Cd36/Prex1/Hdac4/mt-Nd2/Mapk14/Pink1/Alox12/Alox5/Pon3/Gbf1/Hdac6/Slc5a3/Foxo1/Ahr/Fam210b",26
"GO:0030100","regulation of endocytosis","32/801","365/25730",0.0876712328767123,2.81620577018453,6.26425362172535,1.66798803054044e-07,0.000409991457906841,0.000339216092105699,"Tgfb1/Ptprj/Stap1/Mctp1/Ahi1/Clec7a/Trf/Bcr/Itsn1/Synj1/Hip1r/Ankrd13a/Prkcg/Rapgef1/Tamalin/Hip1/Arrb1/Cfp/Abca2/Cd36/Tnk2/Ankrd13d/Snx9/Akap5/Nedd4l/Sirpb1b/Camk1d/Unc119/Bmp2k/Plscr1/Ppp3r1/Prkaca",32
"GO:1902882","regulation of response to oxidative stress","10/801","42/25730",0.238095238095238,7.64817787289697,7.72925102425497,4.82145748889112e-07,0.000790076167179625,0.000653688131125449,"Trpm2/Met/Mctp1/Selenon/Sesn2/Cd36/Pink1/Alox5/Sesn3/Hdac6",10
"GO:0045444","fat cell differentiation","25/801","287/25730",0.0871080139372822,2.79811385593792,5.49097238746321,4.12474797489891e-06,0.00506931526115076,0.00419421741447615,"Nr4a3/Tgfb1/Crebl2/Klf5/Bcl2l13/Tbl1x/Fosl2/Ptgs2/Zfp516/Ppard/Lrg1/Xbp1/Asxl1/Bbs2/Sort1/Aldh6a1/Bmal1/Mapk14/Alox5/Per2/Bbs9/Hdac6/Itga6/Nr4a2/Foxo1",25
"GO:0009261","ribonucleotide catabolic process","18/801","171/25730",0.105263157894737,3.3812996911755,5.60035380433079,7.002173704975e-06,0.0055544651528849,0.00459561760754299,"Pde7b/Pde4b/Ogt/Bcl2l13/Adpgk/Nudt4/Prkag2/Prxl2c/Prkag1/Hdac4/Pfkfb4/Galt/Pfkfb2/Khk/Entpd5/Xpo4/Prkaca/Nt5c2",18
"GO:1901136","carbohydrate derivative catabolic process","24/801","278/25730",0.0863309352517986,2.77315226470509,5.32822743618164,7.43893791281211e-06,0.0055544651528849,0.00459561760754299,"Tgfb1/Pde7b/Pde4b/Ogt/Bcl2l13/Cd44/Adpgk/Pglyrp4/Nudt4/Prkag2/Prxl2c/Galc/Prkag1/Hdac4/Pfkfb4/Galt/Pfkfb2/Khk/Gm2a/Gpd1l/Entpd5/Xpo4/Prkaca/Nt5c2",24
"GO:0006898","receptor-mediated endocytosis","25/801","298/25730",0.0838926174496644,2.69482777400732,5.27495464329784,7.97478265431715e-06,0.0055544651528849,0.00459561760754299,"Ahi1/Fnbp1l/Trf/Ache/Itsn1/Cd44/Synj1/Hip1r/Ankrd13a/Sorl1/Tamalin/Ramp1/Hip1/Arrb1/Abca2/Cd36/Tnk2/Ankrd13d/Snx9/Akap5/Nedd4l/Unc119/Bmp2k/Itga4/Ppp3r1",25
"GO:0044782","cilium organization","33/801","462/25730",0.0714285714285714,2.29445336186909,5.03265598060423,9.813341375679e-06,0.0055544651528849,0.00459561760754299,"Asap1/Cep83/Ccdc88c/Ahi1/Syne2/Fnbp1l/Ttll3/Bbs2/B9d2/Cfap43/Lima1/Tctn3/Cfap119/Iqcn/Rfx2/Dnmbp/Dnah17/Rsph1/Celsr3/Cc2d2b/Cep128/Ssx2ip/Septin9/Plk4/Sclt1/Atmin/Ablim1/Rab23/Catip/Bbs9/Hdac6/Cep19/Ift140",33
"GO:0030098","lymphocyte differentiation","34/801","486/25730",0.0699588477366255,2.24724238734504,4.97582609619816,1.11956992152908e-05,0.0055544651528849,0.00459561760754299,"Tgfb1/Zfp608/Cracr2a/Il23a/Satb1/Stat4/Icosl/Ptprj/Smarca2/Blm/St3gal1/Fosl2/Srf/Cd44/Xbp1/Top2b/Prr7/Men1/Il11ra1/Pglyrp4/Bcl2a1d/Sos2/Dll4/Zbtb1/Ctla2a/Il1b/Pbx1/Gpr65/Atp7a/Runx2/Prex1/Nfatc3/Bcl11a/Ahr",34
"GO:0048259","regulation of receptor-mediated endocytosis","16/801","144/25730",0.111111111111111,3.56914967401859,5.54172201999188,1.12987492939074e-05,0.0055544651528849,0.00459561760754299,"Ahi1/Trf/Synj1/Hip1r/Ankrd13a/Tamalin/Hip1/Arrb1/Abca2/Tnk2/Ankrd13d/Akap5/Nedd4l/Unc119/Bmp2k/Ppp3r1",16
